# Server version 0.08 running on 142.157.168.42:8123
# Game ID: 78
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Wed Apr 02 23:04:39 GMT-04:00 2014
# Player 1: Player-0, 'random', running on 142.157.168.42
# Player 2: Player-1, '260449697', running on 142.157.168.42
# Player 3: Player-2, '260449697', running on 142.157.168.42
# Player 4: Player-3, 'random', running on 142.157.168.42
START Player-0 random
2 (2,14) (1,14)
3 (15,13) (14,12)
0 (7,0) (6,1)
1 (12,6) (12,7)
2 (1,14) (2,14)
3 (15,15) (15,13)
3 null null
0 (7,1) (5,1)
0 (5,1) (5,3)
0 null null
1 (12,7) (12,9)
1 (12,9) (10,11)
1 null null
2 (2,14) (1,14)
3 (11,14) (10,14)
0 (5,3) (4,2)
1 (13,9) (13,10)
2 (1,14) (2,14)
3 (12,15) (11,15)
0 (4,2) (3,3)
1 (13,10) (13,11)
2 (2,14) (1,14)
3 (11,15) (9,13)
3 (9,13) (11,13)
3 null null
0 (3,3) (3,2)
1 (13,11) (13,12)
2 (1,14) (2,14)
3 (10,13) (11,14)
0 (2,0) (2,2)
0 (2,2) (4,0)
0 null null
1 (14,0) (14,1)
2 (2,14) (1,14)
3 (10,14) (9,15)
0 (1,1) (0,0)
1 (14,1) (14,2)
2 (1,14) (2,14)
3 (15,14) (14,13)
0 (3,1) (4,2)
1 (14,2) (14,4)
1 null null
2 (2,14) (1,14)
3 (14,13) (14,11)
3 (14,11) (12,13)
3 (12,13) (10,13)
3 (10,13) (12,15)
3 null null
0 (0,2) (1,3)
1 (14,4) (14,5)
2 (1,14) (2,14)
3 (9,15) (8,14)
0 (4,0) (3,1)
1 (14,5) (14,6)
2 (2,14) (1,14)
3 (11,11) (11,9)
3 null null
0 (0,3) (0,4)
1 (14,6) (14,8)
1 null null
2 (1,14) (2,14)
3 (13,14) (15,14)
3 (15,14) (13,14)
3 null null
0 (3,4) (2,3)
1 (14,8) (14,9)
2 (2,14) (1,14)
3 (14,12) (14,11)
0 (2,1) (3,0)
1 (14,9) (14,10)
2 (1,14) (2,14)
3 (13,14) (12,13)
0 (3,1) (3,3)
0 null null
1 (14,10) (14,12)
1 (14,12) (12,14)
1 (12,14) (10,14)
1 null null
2 (2,14) (1,14)
3 (11,13) (11,15)
3 (11,15) (11,13)
3 (11,13) (9,15)
3 (9,15) (7,13)
3 (7,13) (9,15)
3 (9,15) (11,13)
3 null null
0 (6,1) (7,0)
1 (12,8) (12,9)
2 (1,14) (2,14)
3 (11,9) (10,10)
0 (2,3) (2,2)
1 (13,2) (13,3)
2 (2,14) (1,14)
3 (10,10) (10,9)
0 (1,3) (1,4)
1 (13,3) (13,4)
2 (1,14) (2,14)
3 (13,15) (12,14)
0 (2,2) (2,1)
1 (13,4) (13,5)
2 (2,14) (1,14)
3 (15,11) (15,10)
0 (0,4) (2,4)
0 (2,4) (0,4)
0 null null
1 (13,5) (13,7)
1 null null
2 (1,14) (2,14)
3 (15,10) (15,9)
0 (0,4) (1,3)
1 (13,7) (13,8)
2 (2,14) (1,14)
3 (12,15) (11,15)
0 (3,2) (3,1)
1 (13,8) (13,9)
2 (1,14) (2,14)
3 (10,9) (11,9)
0 (3,0) (2,0)
1 (13,9) (13,10)
2 (2,14) (1,14)
3 (12,14) (10,12)
3 (10,12) (10,10)
3 (10,10) (10,12)
3 (10,12) (12,14)
3 (12,14) (12,12)
3 null null
0 (5,2) (6,1)
1 (13,10) (13,11)
2 (1,14) (2,14)
3 (11,13) (10,12)
0 (3,1) (3,2)
1 (13,11) (11,13)
1 (11,13) (9,15)
1 (9,15) (7,13)
1 null null
2 (2,14) (1,14)
3 (12,13) (13,14)
0 (2,1) (3,0)
1 (7,13) (7,14)
2 (1,14) (2,14)
3 (14,14) (14,13)
0 (1,4) (2,3)
1 (7,14) (7,15)
2 (2,14) (1,14)
3 (15,13) (15,14)
0 (2,0) (1,1)
1 (10,14) (10,15)
2 (1,14) (2,14)
3 (15,14) (15,15)
0 (0,0) (2,2)
0 (2,2) (0,4)
0 (0,4) (0,6)
0 null null
1 (10,15) (9,15)
2 (2,14) (1,14)
3 (12,12) (13,11)
0 (1,3) (0,4)
1 (9,15) (8,15)
2 (1,14) (2,14)
3 (10,12) (10,10)
3 (10,10) (10,12)
3 (10,12) (10,10)
3 null null
0 (1,1) (1,2)
1 (8,15) (6,15)
1 null null
2 (2,14) (1,14)
3 (13,11) (12,11)
0 (0,4) (1,5)
1 (6,15) (5,15)
2 (1,14) (2,14)
3 (14,13) (14,12)
0 (4,2) (4,3)
1 (15,1) (15,2)
2 (2,14) (1,14)
3 (10,10) (9,10)
0 (6,1) (7,2)
1 (15,2) (15,3)
2 (1,14) (2,14)
3 (13,13) (12,12)
0 (3,0) (3,1)
1 (15,3) (15,5)
1 null null
2 (2,14) (1,14)
3 (15,9) (14,9)
0 (1,5) (1,6)
1 (15,5) (15,6)
2 (1,14) (2,14)
3 (13,14) (14,14)
0 (7,0) (7,1)
1 (15,6) (15,7)
2 (2,14) (1,14)
3 (11,9) (12,10)
0 (3,2) (4,1)
1 (15,7) (15,8)
2 (1,14) (2,14)
3 (14,12) (13,11)
0 (1,6) (1,5)
1 (15,8) (15,9)
2 (2,14) (1,14)
3 (14,9) (14,10)
0 (7,1) (6,2)
1 (15,9) (15,10)
2 (1,14) (2,14)
3 (12,10) (13,10)
0 (1,0) (2,1)
1 (5,15) (4,15)
2 (2,14) (1,14)
3 (13,10) (15,12)
3 null null
0 (4,3) (4,4)
1 (4,15) (4,14)
2 (1,14) (2,14)
3 (8,14) (9,14)
0 (2,1) (2,0)
1 (4,14) (4,15)
2 (2,14) (1,14)
3 (14,14) (15,14)
0 (4,4) (4,5)
1 (4,15) (4,14)
2 (1,14) (2,14)
3 (14,11) (14,9)
3 (14,9) (14,11)
3 (14,11) (14,9)
3 null null
0 (6,2) (5,1)
1 (4,14) (4,15)
2 (2,14) (1,14)
3 (9,10) (11,12)
3 null null
0 (4,5) (4,4)
1 (4,15) (4,14)
2 (1,14) (2,14)
3 (11,12) (11,13)
0 (7,2) (8,1)
1 (4,14) (4,15)
2 (2,14) (1,14)
3 (14,9) (14,11)
3 (14,11) (14,9)
3 null null
0 (0,1) (0,2)
1 (4,15) (4,14)
2 (1,14) (2,14)
3 (12,12) (12,10)
3 (12,10) (12,12)
3 null null
0 (3,3) (2,2)
1 (4,14) (4,15)
2 (2,14) (1,14)
3 (9,14) (10,14)
0 (1,2) (1,1)
1 (4,15) (4,14)
2 (1,14) (2,14)
3 (13,11) (11,11)
3 (11,11) (9,11)
3 null null
0 (1,5) (2,5)
1 (4,14) (4,15)
2 (2,14) (1,14)
3 (12,12) (14,12)
3 (14,12) (12,12)
3 null null
0 (2,0) (1,0)
1 (4,15) (4,14)
2 (1,14) (2,14)
3 (14,9) (13,10)
0 (5,1) (6,0)
1 (4,14) (4,15)
2 (2,14) (1,14)
3 (15,15) (15,13)
3 (15,13) (15,15)
3 (15,15) (15,13)
3 (15,13) (15,11)
3 (15,11) (15,9)
3 (15,9) (13,11)
3 (13,11) (15,9)
3 null null
0 (2,5) (3,6)
1 (4,15) (4,14)
2 (1,14) (2,14)
3 (13,10) (12,10)
0 (1,0) (0,1)
1 (4,14) (4,15)
2 (2,14) (1,14)
3 (14,15) (13,14)
0 (0,2) (0,0)
0 null null
1 (4,15) (4,14)
2 (1,14) (2,14)
3 (10,14) (9,15)
0 (4,4) (3,3)
1 (4,14) (4,15)
2 (2,14) (1,14)
3 (13,14) (12,14)
0 (4,1) (2,1)
0 (2,1) (4,1)
0 (4,1) (2,1)
0 null null
1 (4,15) (4,14)
2 (1,14) (2,14)
3 (12,12) (14,12)
3 null null
0 (6,0) (7,0)
1 (14,3) (14,4)
2 (2,14) (1,14)
3 (9,11) (9,10)
0 (0,6) (1,5)
1 (15,0) (15,1)
2 (1,14) (2,14)
3 (14,10) (15,11)
0 (3,1) (2,0)
1 (15,1) (15,2)
2 (2,14) (1,14)
3 (15,9) (14,9)
0 (2,1) (3,0)
1 (15,2) (15,3)
2 (1,14) (2,14)
3 (11,15) (13,13)
3 null null
0 (1,5) (1,6)
1 (15,3) (15,5)
1 null null
2 (2,14) (1,14)
3 (14,9) (13,10)
0 (2,3) (1,2)
1 (4,14) (4,15)
2 (1,14) (2,14)
3 (13,10) (14,9)
0 (3,3) (4,4)
1 (4,15) (4,14)
2 (2,14) (1,14)
3 (12,10) (12,12)
3 (12,12) (12,10)
3 (12,10) (12,12)
3 (12,12) (10,14)
3 (10,14) (12,12)
3 (12,12) (14,14)
3 (14,14) (12,12)
3 (12,12) (14,14)
3 (14,14) (12,12)
3 (12,12) (14,14)
3 null null
0 (1,2) (2,3)
1 (4,14) (4,15)
2 (1,14) (2,14)
3 (14,14) (12,12)
3 (12,12) (12,10)
3 (12,10) (12,8)
3 (12,8) (12,10)
3 (12,10) (10,10)
3 (10,10) (12,10)
3 (12,10) (10,10)
3 (10,10) (8,10)
3 null null
0 (1,1) (0,2)
1 (4,15) (4,14)
2 (2,14) (1,14)
3 (12,14) (12,13)
0 (0,0) (1,0)
GAMEOVER 
WINNER Player-1
# Game ended: Wed Apr 02 23:04:40 GMT-04:00 2014
