# Server version 0.08 running on 142.157.168.42:8123
# Game ID: 88
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Wed Apr 02 23:24:18 GMT-04:00 2014
# Player 1: Player-0, 'random', running on 142.157.168.42
# Player 2: Player-1, 'random', running on 142.157.168.42
# Player 3: Player-2, '260449697', running on 142.157.168.42
# Player 4: Player-3, '260449697', running on 142.157.168.42
START Player-0 random
1 (12,3) (13,4)
2 (2,14) (1,14)
3 (15,13) (14,13)
0 (4,4) (5,5)
1 (15,4) (14,3)
2 (1,14) (2,14)
3 (14,13) (13,14)
0 (5,5) (5,4)
1 (14,5) (15,6)
2 (2,14) (1,14)
3 (13,14) (12,15)
0 (2,0) (4,2)
0 (4,2) (2,4)
0 (2,4) (4,2)
0 (4,2) (2,4)
0 (2,4) (2,2)
0 (2,2) (4,0)
0 (4,0) (2,0)
0 (2,0) (4,2)
0 (4,2) (2,4)
0 (2,4) (2,2)
0 (2,2) (2,4)
0 (2,4) (4,2)
0 (4,2) (2,4)
0 null null
1 (14,2) (12,4)
1 null null
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,0) (1,1)
1 (12,4) (14,4)
1 (14,4) (14,2)
1 (14,2) (12,4)
1 (12,4) (14,4)
1 (14,4) (14,2)
1 (14,2) (12,4)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (3,3) (2,2)
1 (13,4) (14,5)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,3) (0,4)
1 (13,3) (12,3)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,4) (4,5)
1 (14,1) (15,1)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,2) (1,2)
1 (13,0) (11,0)
1 (11,0) (13,2)
1 (13,2) (13,0)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,4) (1,4)
1 (12,1) (11,1)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,1) (4,1)
0 null null
1 (15,0) (14,1)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (4,5) (5,5)
1 (13,0) (12,1)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,2) (4,0)
0 (4,0) (2,2)
0 (2,2) (0,2)
0 (0,2) (2,2)
0 null null
1 (14,3) (14,2)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,2) (3,2)
1 (11,1) (11,2)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (3,1) (3,3)
0 (3,3) (3,1)
0 (3,1) (3,3)
0 (3,3) (3,1)
0 (3,1) (5,1)
0 (5,1) (3,1)
0 null null
1 (12,1) (11,1)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (3,1) (4,2)
1 (13,1) (13,0)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,4) (2,4)
1 (15,2) (15,0)
1 (15,0) (15,2)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (4,2) (5,2)
1 (12,3) (13,3)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,4) (2,5)
1 (14,2) (13,2)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,5) (4,6)
1 (11,2) (12,1)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,2) (6,2)
1 (15,2) (14,3)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,5) (1,5)
1 (13,0) (15,2)
1 (15,2) (13,0)
1 null null
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (3,2) (1,4)
0 null null
1 (14,0) (15,0)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,3) (2,2)
1 (14,5) (13,5)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (6,2) (7,1)
1 (12,4) (12,3)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (7,1) (6,0)
1 (12,3) (11,3)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,1) (3,3)
0 (3,3) (1,1)
0 null null
1 (13,3) (13,1)
1 (13,1) (13,3)
1 (13,3) (15,3)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,2) (2,1)
1 (11,3) (12,4)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,4) (0,3)
1 (15,0) (15,2)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (4,1) (4,2)
1 (13,0) (11,2)
1 (11,2) (13,0)
1 (13,0) (11,2)
1 null null
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (4,6) (5,6)
1 (15,2) (15,4)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,5) (2,4)
1 (12,4) (12,3)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (3,0) (2,0)
1 (12,3) (13,3)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (6,0) (6,1)
1 (14,1) (12,3)
1 (12,3) (10,1)
1 null null
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,3) (0,2)
1 (10,1) (9,0)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (4,2) (3,1)
1 (11,1) (13,1)
1 null null
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,2) (1,2)
1 (13,3) (14,2)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,2) (3,0)
0 (3,0) (1,0)
0 (1,0) (1,2)
0 (1,2) (3,0)
0 (3,0) (1,2)
0 (1,2) (1,0)
0 (1,0) (3,2)
0 (3,2) (3,0)
0 null null
1 (13,2) (13,3)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (3,0) (1,2)
0 null null
1 (13,1) (13,0)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,4) (2,2)
0 (2,2) (4,0)
0 (4,0) (2,2)
0 (2,2) (2,4)
0 null null
1 (12,0) (13,1)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (3,1) (4,2)
1 (14,2) (12,4)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,4) (1,4)
1 (13,5) (12,5)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,0) (3,0)
1 (15,6) (14,5)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,4) (2,2)
0 null null
1 (12,5) (13,4)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,1) (1,0)
1 (13,4) (13,2)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,1) (0,1)
0 (0,1) (0,3)
0 (0,3) (2,5)
0 (2,5) (0,3)
0 null null
1 (11,2) (11,1)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,3) (2,1)
0 null null
1 (9,0) (8,1)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,2) (0,3)
1 (13,3) (14,2)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,3) (1,3)
1 (8,1) (8,2)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,4) (1,5)
1 (11,1) (10,2)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (6,1) (5,2)
1 (15,3) (15,5)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,1) (3,1)
1 (10,2) (10,1)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,0) (2,1)
1 (14,2) (13,3)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (3,0) (1,2)
0 (1,2) (3,2)
0 (3,2) (3,0)
0 (3,0) (3,2)
0 (3,2) (1,0)
0 (1,0) (1,2)
0 (1,2) (1,0)
0 null null
1 (13,0) (14,1)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,1) (0,1)
0 (0,1) (2,1)
0 (2,1) (4,1)
0 (4,1) (2,1)
0 (2,1) (0,1)
0 (0,1) (2,1)
0 null null
1 (14,3) (14,4)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,6) (6,7)
1 (14,5) (15,6)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,5) (0,5)
1 (15,1) (14,2)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,2) (6,2)
1 (15,6) (14,5)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,2) (2,0)
0 (2,0) (2,2)
0 (2,2) (2,0)
0 null null
1 (8,2) (7,2)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,1) (0,1)
0 (0,1) (2,1)
0 null null
1 (14,4) (13,5)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (6,7) (6,8)
1 (14,2) (15,3)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,1) (1,2)
1 (13,1) (15,1)
1 (15,1) (13,1)
1 (13,1) (15,1)
1 (15,1) (13,1)
1 null null
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,5) (1,4)
1 (13,3) (11,5)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,2) (2,4)
0 (2,4) (0,4)
0 (0,4) (0,2)
0 null null
1 (12,4) (14,6)
1 (14,6) (12,4)
1 (12,4) (14,6)
1 null null
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (4,2) (5,2)
1 (15,4) (14,3)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (6,8) (5,7)
1 (13,1) (14,2)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,2) (4,1)
1 (14,5) (14,7)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,7) (5,6)
1 (14,6) (15,6)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,3) (1,1)
0 (1,1) (1,3)
0 (1,3) (1,5)
0 (1,5) (1,3)
0 (1,3) (1,5)
0 null null
1 (7,2) (7,3)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,2) (1,1)
1 (13,2) (15,2)
1 (15,2) (13,4)
1 (13,4) (15,2)
1 (15,2) (13,2)
1 (13,2) (15,0)
1 null null
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,6) (6,6)
1 (15,3) (13,3)
1 (13,3) (15,3)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,4) (1,6)
0 null null
1 (7,3) (8,2)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (6,6) (7,6)
1 (14,2) (15,2)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,5) (0,6)
1 (8,2) (8,3)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,6) (1,5)
1 (13,5) (14,6)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,3) (0,4)
1 (11,5) (10,5)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,0) (1,2)
0 (1,2) (1,0)
0 (1,0) (3,2)
0 (3,2) (3,0)
0 (3,0) (5,2)
0 (5,2) (7,2)
0 (7,2) (5,2)
0 (5,2) (3,0)
0 (3,0) (3,2)
0 (3,2) (1,0)
0 (1,0) (1,2)
0 (1,2) (3,0)
0 (3,0) (5,2)
0 (5,2) (3,0)
0 (3,0) (1,0)
0 (1,0) (1,2)
0 (1,2) (1,0)
0 (1,0) (1,2)
0 null null
1 (15,5) (15,7)
1 (15,7) (13,7)
1 (13,7) (15,5)
1 (15,5) (15,7)
1 null null
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (4,1) (5,0)
1 (8,3) (8,2)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (0,2) (1,3)
1 (10,5) (11,6)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (7,6) (6,7)
1 (14,7) (14,8)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,5) (2,5)
1 (11,6) (10,6)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (5,0) (6,1)
1 (14,6) (13,7)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,5) (1,5)
1 (12,1) (11,0)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,1) (1,0)
1 (10,6) (11,5)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,2) (0,2)
1 (14,1) (14,2)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (3,1) (3,2)
1 (11,5) (11,4)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (6,1) (5,0)
1 (14,3) (15,4)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (6,7) (7,6)
1 (11,0) (12,1)
2 (1,14) (2,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (2,1) (2,2)
1 (13,7) (12,7)
2 (2,14) (1,14)
3 (12,15) (10,15)
3 (10,15) (12,15)
3 null null
0 (1,6) (0,6)
GAMEOVER 
WINNER Player-1
# Game ended: Wed Apr 02 23:24:19 GMT-04:00 2014
